id,target_grammar_id,target_usage_index,type,question,options,correct_index,explanation
GT_N1_102_02,N1_102,0,CHOICE,夜[よ]を徹[てっ]して行[おこな]えば、この仕事もできない______。,"[""ものでもない"", ""わけがない"", ""はずがない"", ""ばかりではない""]",0,"文意：要是通宵达旦地干，也不是完成不了这项工作。
考点：「～ないものでもない」表示并非绝对不可能。"
GT_N1_102_03,N1_102,0,CHOICE,そんなに頼[たの]むのなら、その仕事を代[か]わってやらない______。,"[""わけでもない"", ""ものでもない"", ""にきまっている"", ""わけにはいかない""]",1,"文意：既然你都求到这份上了，我也不是不能替你做。
考点：「～ないものでもない」含有某种让步或条件的积极含义。"
GT_N1_102_04,N1_102,0,CHOICE,今の技術[ぎじゅつ]をもってすれば、火星[かせい]に移住[いじゅう]するのも夢[ゆめ]ではないし、できない______。,"[""ものでもない"", ""わけがない"", ""きわまりない"", ""はずだ""]",0,"文意：凭现有的技术，移居火星已非梦想，也并非实现不了。
考点：「～ないものでもない」用于表达虽然难但存在可能性。"
GT_N1_102_05,N1_102,0,CHOICE,本人のやる気[き]次第[しだい]では、この難関[なんかん]を突[と]破[は]できない______。,"[""ものでもない"", ""きりだ"", ""からにほかならない"", ""わけにはいかない""]",0,"文意：取决于本人的意愿，这个难关也不是攻克不下来的。
考点：「～ないものでもない」表达一种有保留的肯定。"
GT_N1_103_01,N1_103,0,CHOICE,彼は自[みずか]らのつらい体[たい]験[けん]を涙[なみだ]______語[かた]った。,"[""ながらに"", ""ながらも"", ""つつも"", ""ながらの""]",0,"文意：他含泪诉说了自己悲惨的遭遇。
考点：「名（涙）＋ながらに」表示状态的持续，「含着泪...」。"
GT_N1_103_02,N1_103,0,CHOICE,今日は会社の同僚といつも______ところで夕食を済ませた。,"[""ながらの"", ""ながらに"", ""つつ"", ""のところに""]",0,"文意：今天和同事在老地方吃了饭。
考点：「名（いつも）＋ながらの＋名」表示一如既往的状态，修饰后面的名词。"
GT_N1_103_03,N1_103,0,CHOICE,その子は生[う]まれ______類[るい]まれな才能[さいのう]を発揮[はっき]した。,"[""ながらに"", ""つつ"", ""ながらも"", ""ながらの""]",0,"文意：那孩子天生就发挥出了出类拔萃的才能。
考点：「動ます形（生まれ）＋ながらに」表示天生具有某种特质。"
GT_N1_103_04,N1_103,0,CHOICE,この村には、昔[むかし]______伝[でん]統[とう]が今も息[いき]づいている。,"[""ながらの"", ""ながらに"", ""つつ"", ""までの""]",0,"文意：这个村子至今仍延续着古老（自古以来）的传统。
考点：「名（昔）＋ながらの」修饰名词，表示维持着往昔的面貌。"
GT_N1_103_05,N1_103,0,CHOICE,彼女は家[い]居[い]______にして、世界中の情報を手に入れている。,"[""ながらに"", ""ながらの"", ""つつ"", ""ながらも""]",0,"文意：她不出家门（就在家里）就能获得全世界的信息。
考点：「居ながらに」是惯用语，意为不出远门、待在原地。"
GT_N1_104_01,N1_104,0,CHOICE,使いにくいと言い______毎日使っているところを見ると、気に入ってくれているのかもしれない。,"[""ながらも"", ""きわまりなく"", ""ようもなく"", ""しだいで""]",0,"文意：虽然嘴上说难用，但每天都在用，说明可能挺中意的。
考点：「動ます形＋ながらも」表示逆接转折。"
GT_N1_104_02,N1_104,0,CHOICE,様々な苦[く]難[なん]にあい______、あきらめないで最後までやり抜いた。,"[""ながらも"", ""がゆえに"", ""ばかりか"", ""こととて""]",0,"文意：虽然遭遇了种种困难，但还是坚持到底没放弃。
考点：「動ます形＋ながらも」用于连接相反的事态。"
GT_N1_104_03,N1_104,0,CHOICE,彼は、貧[まず]しい______、温かい家[か]庭[てい]で育[そだ]った。,"[""ながらも"", ""としての"", ""ゆえの"", ""きわみの""]",0,"文意：他尽管家境贫寒，却在一个温暖的家庭长大。
考点：「ナ形語幹/イ形＋ながらも」引导让步逆接。"
GT_N1_104_04,N1_104,0,CHOICE,残念[ざんねん]______、そのパーティーには出席[しゅっせき]できません。,"[""ながらも"", ""とあって"", ""しだいで"", ""にたえる""]",0,"文意：尽管遗憾，但我无法出席那个晚会。
考点「ナ形語幹（残念）＋ながらも」是常用的委婉转折表达。"
GT_N1_104_05,N1_104,0,CHOICE,彼は若[わか]い______、経[けい]験[けん]豊富[ほうふ]で頼りになる。,"[""ながらも"", ""とたんに"", ""と同時に"", ""だけのことはあって""]",0,"文意：他虽然年轻，但经验丰富很可靠。
考点：「イ形＋ながらも」表示逆接。"
GT_N1_105_01,N1_105,0,CHOICE,「努[ど]力[りょく]______成功はない」という言葉[ことば]は、祖父の口癖[くちぐせ]だ。,"[""なくして"", ""をひかえて"", ""を伴って"", ""のごとく""]",0,"文意：“不努力就不会成功”是爷爷的口头禅。
考点：「名＋なくして（は）」表示如果没有前项，后项就不会实现，常用于强调必要性。"
GT_N1_105_02,N1_105,0,CHOICE,国全体の交[こう]通[つう]網[もう]______、一日たりとも成り立たない。,"[""なくしては"", ""をよそに"", ""において"", ""を契機に""]",0,"文意：没有了全国交通网，一天也维持不下去。
考点：「名＋なくしては」表示不可或缺的条件。"
GT_N1_105_03,N1_105,0,CHOICE,あの人の波[は]澜[らん]万[ばん]丈[じょう]な人生は、涙[なみだ]______語[かた]れない。,"[""なくしては"", ""をよそに"", ""もさることながら"", ""をおいて""]",0,"文意：他那波澜万丈的一生，讲起来少不了泪水（闻之落泪）。
考点「涙なくしては語れない」是固定表达，意为讲起来极其感人。"
GT_N1_105_04,N1_105,0,CHOICE,市民[しみん]の協力[きょうりょく]______、ゴミ問題の解決はありえません。,"[""なくしては"", ""としても"", ""というより"", ""といわんばかりに""]",0,"文意：没有市民的配合，垃圾问题的解决是不可能的。
考点：「～なくしては」强调前提条件的绝对性。"
GT_N1_105_05,N1_105,0,CHOICE,彼女の献身的な支え______、今の自分はない。,"[""なくしては"", ""をふまえて"", ""をかわきりに"", ""にあって""]",0,"文意：没有她献身式的支持，就没有现在的我。
考点：「名＋なくしては」用于表达一种深深的感谢，强调前项的必要条件。"
GT_N1_106_01,N1_106,0,CHOICE,勉強に使うんなら、考えなく______けど、ゲームに使うんならダメだよ。,"[""もない"", ""ではない"", ""わけがない"", ""はずがない""]",0,"文意：如果是用于学习的话，我也可以考虑（考虑一下也不是不行），但若是打游戏由于不行。
考点：「～なくもない」表示消极肯定，即「也有可能...」「也不是不...」。"
GT_N1_106_02,N1_106,0,CHOICE,山本さんの性格を考えると、あの行動は理解できなく______。,"[""はない"", ""わけがない"", ""はずがない"", ""ことにあたる""]",0,"文意：考虑到山本的性格，那个行为也不是不能理解。
考点：「～なくはない」与「～なくもない」用法相同，表示某种程度上的肯定。"
GT_N1_106_03,N1_106,0,CHOICE,彼の気持ちは分からなく______が、ただその行為には賛成できない。,"[""もない"", ""ではない"", ""わけでもない"", ""はずでもない""]",0,"文意：他的心情我不是不理解，但我不赞成那种行为。
考点：「～なくもない」常用于有关思考、知觉的动词，表达委婉的认可。"
GT_N1_106_04,N1_106,0,CHOICE,その説得の仕方をすれば、彼だって納得しなく______だろう。,"[""もない"", ""ではない"", ""わけではない"", ""ことではない""]",0,"文意：如果用那种劝说方式，即便由于他也不是不会接受。
考点：「～なくもない」表示一种推测或可能性。"
GT_N1_106_05,N1_106,0,CHOICE,そんなに頼むのなら、その引き受けなく______が、条件がある。,"[""もない"", ""ではない"", ""わけがない"", ""ものでもない""]",0,"文意：既然你这么求我，我也不是不能接手，但有条件。
考点：「～なくもない」用于表达带有保留或前提的肯定。"
GT_N1_107_01,N1_107,0,CHOICE,教授の助言______、この研究の成功はなかった。,"[""なしには"", ""なしに"", ""なくしては"", ""なしでは""]",0,"文意：如果没有教授的建议，这项研究就不会成功。
考点：「名＋なしには/なしでは」表示假定条件下的否定，「如果没有...就不能...」。"
GT_N1_107_02,N1_107,0,CHOICE,先生のご指導なし______、論文を書き上げられなかっただろう。,"[""には"", ""で"", ""かと"", ""へ""]",0,"文意：如果没有老师的指导，大概没法写完论文吧。
考点：「なしには」强调了前项作为必要条件的属性。"
GT_N1_107_03,N1_107,0,CHOICE,今回のアンケートでは、インターネットなし______生きていけないと答えた若者が多かった。,"[""では"", ""に"", ""の"", ""を""]",0,"文意：在这次调查中，很多年轻人回答说没有互联网就活不下去。
考点：「名＋なしでは」用于表达依赖关系中的必要条件。"
GT_N1_107_04,N1_107,0,CHOICE,平和な社会______、私たちの幸せな暮らしはありえない。,"[""なしには"", ""なしに"", ""とあって"", ""として""]",0,"文意：没有和平的社会，就不可能有我们的幸福生活。
考点：「なしには」用于强调极其重要的前提条件。"
GT_N1_107_05,N1_107,0,CHOICE,周りの助け______、ここまで来ることはできなかった。,"[""なしでは"", ""なしに"", ""というより"", ""といっても""]",0,"文意：如果没有周围人的帮助，是无法走到这一步的。
考点：「なしでは」引导假设的否定前提。"
GT_N1_107_06,N1_107,1,CHOICE,連絡も______お客様がいらっしゃったが、何もおもてなしができなかった。,"[""なしに"", ""なしには"", ""なしでは"", ""なしの""]",0,"文意：客人在完全没联络的情况下就过来了，所以没能好好招待。
考点：「名＋なしに」表示附带关系，「在没有...的状态下」。"
GT_N1_107_07,N1_107,1,CHOICE,ノック______私の部屋に入らないでください。,"[""なしに"", ""なしには"", ""なしでは"", ""なしの""]",0,"文意：请不要不敲门就进我的房间。
考点：「名＋なしに」表示动作执行时欠缺了本该有的某种附带状况。"
